Date,closing_price,High,Low,Open,Volume,wikipedia_sentiment,tomorrow_price,sentiment_score_y,lag_1,30_MA,RSI_14,26_EMA,12_EMA,MACD,MACD_signal,MACD_histogram,30_STD,Bollinger_upper,Bollinger_lower,composite_sentiment
2019-03-01,3859.583740234375,3907.79541015625,3851.6923828125,3853.757080078125,7661247975,-0.1,3864.4150390625,0.9972,3854.785400390625,3708.359326171875,61.28764051064647,3771.124522359319,3857.835049843498,86.71052748417924,99.89382775888032,-13.183300274701082,203.18286246651212,4114.7250511049,3301.9936012388507,0.4486
2019-03-02,3864.4150390625,3874.607421875,3832.1279296875,3855.318115234375,7578786076,-0.1,3847.17578125,0.9972,3859.583740234375,3721.9134033203127,61.13531208128189,3778.034931003999,3858.847355877191,80.81242487319196,96.07754718174264,-15.265122308550689,199.419274644233,4120.751952608779,3323.074854031847,0.4486
2019-03-03,3847.17578125,3875.483642578125,3836.90576171875,3862.26611328125,7253558152,-0.1,3761.55712890625,0.9972,3864.4150390625,3733.8877522786456,58.44142935714502,3783.156475466665,3857.051729011469,73.89525354480384,91.64108845435489,-17.74583490955105,195.63525268517265,4125.158257648991,3342.6172469083003,0.4486
2019-03-04,3761.55712890625,3867.3818359375,3733.749755859375,3845.091552734375,9029175788,-0.1,3896.375,0.9972,3847.17578125,3741.904296875,41.145070797026094,3781.5565238695976,3842.360252072204,60.80372820260664,85.47361640400524,-24.669888201398606,191.49716303355493,4124.89862294211,3358.90997080789,0.4486
2019-03-05,3896.375,3903.916748046875,3745.18310546875,3759.83251953125,10174126415,-0.1,3903.942626953125,0.9972,3761.55712890625,3756.3163492838544,47.39605699051287,3790.0615961755534,3850.670213291865,60.60861711631151,80.50061654646649,-19.891999430154986,186.0543473975419,4128.425044078938,3384.2076544887705,0.4486
2019-03-06,3903.942626953125,3919.510498046875,3871.460693359375,3897.0810546875,9175291529,-0.1,3911.484375,0.9972,3896.375,3771.1426350911456,44.838275173522575,3798.4972280850034,3858.865969239751,60.36874115474757,76.47424146812271,-16.105500313375146,179.15163200224538,4129.445899095636,3412.839371086655,0.4486
2019-03-07,3911.484375,3939.373291015625,3894.113037109375,3903.384765625,9584165519,-0.1,3901.131591796875,0.9972,3903.942626953125,3785.9802001953126,47.606399456112015,3806.8666463750033,3866.961108587481,60.09446221247799,73.19828561699377,-13.10382340451578,171.29940393255316,4128.579008060419,3443.3813923302064,0.4486
2019-03-08,3901.131591796875,3950.43212890625,3875.228515625,3913.225830078125,10638638944,-0.1,3963.313720703125,0.9972,3911.484375,3802.225659179688,43.85566807658021,3813.8492349247713,3872.2181060043113,58.36887107953999,70.23240270950302,-11.863531629963036,157.32257969963646,4116.870818578961,3487.580499780415,0.4486
2019-03-09,3963.313720703125,3987.23779296875,3892.390380859375,3894.552490234375,10796103518,-0.1,3951.599853515625,0.9972,3901.131591796875,3821.020393880208,38.43345704686544,3824.9206783157606,3886.232815957975,61.31213764221411,68.44834969604524,-7.13621205383113,140.30788342830598,4101.63616073682,3540.4046270235963,0.4486
2019-03-10,3951.599853515625,3966.17431640625,3924.381103515625,3966.17431640625,9713267607,-0.1,3905.227294921875,0.9972,3963.313720703125,3830.5143798828126,65.53668885674182,3834.304320923158,3896.289283274536,61.98496235137827,67.15567222711185,-5.1707098757335785,139.14265438747398,4108.79968865776,3552.2290711078645,0.4486
2019-03-11,3905.227294921875,3966.384765625,3889.239013671875,3953.740234375,10125901903,-0.1,3909.15625,0.9972,3951.599853515625,3838.3151692708334,52.62952745607672,3839.557874552692,3897.6643619895112,58.10648743681895,65.34583526905328,-7.23934783223433,136.43695015949837,4111.18906958983,3565.4412689518367,0.4486
2019-03-12,3909.15625,3926.88916015625,3863.55908203125,3903.75830078125,9809887079,-0.1,3906.71728515625,0.9972,3905.227294921875,3845.614103190104,56.781743250102735,3844.713309771011,3899.432344760356,54.71903498934444,63.22047521311152,-8.501440223767084,134.07599953703846,4113.766102264181,3577.462104116027,0.4486
2019-03-13,3906.71728515625,3926.59765625,3891.904296875,3913.04736328125,9469184841,-0.1,3924.369140625,0.9972,3909.15625,3854.2236572265615,56.90450380616132,3849.306196836584,3900.5531048212624,51.24690798467827,60.82576176742487,-9.5788537827466,129.1808934125161,4112.585444051595,3595.8618704015303,0.4486
2019-03-14,3924.369140625,3946.50439453125,3901.296875,3905.576904296875,10480789570,-0.1,3960.9111328125,0.9972,3906.71728515625,3863.251676432292,58.34225566233732,3854.866414894985,3904.21711032953,49.35069543454483,58.53074850084887,-9.18005306630404,124.0328249263783,4111.317326285049,3615.1860265795353,0.4486
2019-03-15,3960.9111328125,3968.54296875,3914.015380859375,3926.663330078125,9394210605,-0.1,4048.725830078125,-0.9818,3924.369140625,3874.213028971354,61.28871343530893,3862.7215791851713,3912.9392676346015,50.21768844943108,56.86813649056531,-6.650448041134233,117.24248816538324,4108.698005302121,3639.728052640588,-0.5409
2019-03-16,4048.725830078125,4077.036376953125,3961.657470703125,3963.900146484375,9856166973,-0.1,4025.22900390625,-0.9818,3960.9111328125,3888.607861328125,67.32951271771013,3876.499671843908,3933.829508010529,57.32983616662068,56.96047642577639,0.3693597408442883,110.89708901199072,4110.402039352107,3666.813683304144,-0.5409
2019-03-17,4025.22900390625,4054.1220703125,4006.4111328125,4047.719482421875,8221625400,-0.1,4032.50732421875,-0.9818,4048.725830078125,3902.0884684244793,66.54645083478007,3887.516659404082,3947.890968917563,60.374309513480966,57.643243043317305,2.731066470163661,101.39459090678488,4104.877650238049,3699.299286610909,-0.5409
2019-03-18,4032.50732421875,4071.556640625,4009.1171875,4029.968505859375,9646954186,-0.1,4071.190185546875,-0.9605,4025.22900390625,3915.512459309896,79.47031544421148,3898.256708649613,3960.9088697331294,62.65216108351706,58.645026651357256,4.007134432159802,90.13404513437315,4095.780549578642,3735.2443690411496,-0.53025
2019-03-19,4071.190185546875,4082.216064453125,4023.8125,4032.69189453125,9344919956,-0.1,4087.476318359375,-0.9605,4032.50732421875,3928.757592773437,74.0417939473382,3911.066595827189,3977.875226012168,66.80863018497939,60.27774735808168,6.5308828268977095,82.24550320387529,4093.248599181188,3764.266586365687,-0.53025
2019-03-20,4087.476318359375,4089.4619140625,4031.11083984375,4070.7939453125,10175916388,-0.1,4029.326904296875,-0.9605,4071.190185546875,3934.4829915364585,74.64970876282237,3924.1339826814246,3994.736932527123,70.60294984569828,62.34278785560501,8.260161990093266,87.13910069001459,4108.761192916488,3760.204790156429,-0.53025
2019-03-21,4029.326904296875,4097.35986328125,4005.1513671875,4083.953857421875,10831212662,-0.1,4023.96826171875,0.9879,4087.476318359375,3937.224072265625,63.932955501300974,3931.926050949236,4000.058466645546,68.13241569631009,63.50071342374604,4.631702272564056,88.82652127666653,4114.877114818958,3759.571029712292,0.44395
2019-03-22,4023.96826171875,4053.90673828125,4021.54248046875,4028.5146484375,9252935969,-0.1,4035.826416015625,0.9662,4029.326904296875,3938.028995768229,64.69699545541381,3938.7439924877194,4003.736896656808,64.9929041690898,63.79915157281479,1.1937525962750044,89.52001761766168,4117.0690310035525,3758.988960532906,0.4331
2019-03-23,4035.826416015625,4049.882568359375,4015.964599609375,4022.71337890625,9578850549,-0.1,4022.168212890625,0.9998,4023.96826171875,3940.7526041666665,59.86370700992309,3945.935283119416,4008.673745788934,62.73846266951841,63.58701379215552,-0.8485511226371116,91.2526061721603,4123.257816510987,3758.247391822346,0.4499
2019-03-24,4022.168212890625,4040.69970703125,4006.19287109375,4035.16357421875,9144851065,-0.1,3963.070556640625,0.9998,4035.826416015625,3941.30732421875,59.54871480445894,3951.582166806172,4010.749817650733,59.1676508445612,62.703141202636665,-3.535490358075471,91.70938051768424,4124.726085254119,3757.888563183382,0.4499
2019-03-25,3963.070556640625,4038.8408203125,3934.03125,4024.11279296875,10359818883,-0.1,3985.080810546875,0.9998,4022.168212890625,3935.325447591146,57.56630085854838,3952.4331586457606,4003.414546726101,50.981388080340366,60.358790578177405,-9.37740249783704,83.62860360000737,4102.58265479116,3768.068240391131,0.4499
2019-03-26,3985.080810546875,3985.080810546875,3944.753173828125,3969.228759765625,10707678815,-0.1,4087.066162109375,-0.9591,3963.070556640625,3941.147224934896,59.48288952978148,3954.851503231028,4000.593971929297,45.74246869826857,57.435526202195646,-11.69305750392708,80.66060451697761,4102.468433968851,3779.826015900941,-0.52955
2019-03-27,4087.066162109375,4087.066162109375,3977.810546875,3984.244873046875,10897131934,-0.1,4069.107177734375,-0.9591,3985.080810546875,3947.9595540364585,68.03956494579406,3964.645181666461,4013.897385803155,49.25220413669376,55.79886178909527,-6.546657652401507,84.11024169841629,4116.180037433291,3779.739070639626,-0.52955
2019-03-28,4069.107177734375,4094.902099609375,4040.266357421875,4087.58447265625,9353915899,-0.1,4098.37451171875,-0.9591,4087.066162109375,3955.1178629557294,64.4686676165248,3972.3831073011215,4022.3911999464194,50.00809264529789,54.6407079603358,-4.632615315037903,85.00297913470486,4125.123821225139,3785.11190468632,-0.52955
2019-03-29,4098.37451171875,4113.5009765625,4034.09716796875,4068.2998046875,10918665557,-0.1,4106.66015625,-0.9591,4069.107177734375,3963.362101236979,63.94426750803644,3981.7158039246497,4034.0809402190857,52.36513629443607,54.18559362715585,-1.8204573327197835,86.54129210933642,4136.444685455652,3790.279517018306,-0.52955
2019-03-30,4106.66015625,4296.806640625,4053.90966796875,4092.13623046875,9732688060,-0.1,4105.404296875,-0.9591,4098.37451171875,3971.757926432292,57.00749891181027,3990.9709411339354,4045.2469734546103,54.27603232067622,54.20368136585993,0.0723509548162937,87.85238366267069,4147.462693757633,3796.0531591069503,-0.52955
2019-03-31,4105.404296875,4113.0234375,4094.100830078125,4105.4560546875,9045122443,-0.1,4158.18310546875,-0.9591,4106.66015625,3979.951944986979,60.24911365225207,3999.447486003643,4054.5019462885166,55.05446028487359,54.37383714966266,0.6806231352109222,88.49064712360693,4156.933239234193,3802.970650739765,-0.52955
2019-04-01,4158.18310546875,4164.953125,4096.9013671875,4105.3623046875,10157794171,-0.1,4879.8779296875,0.9852,4105.404296875,3989.744213867188,64.3914562889653,4011.205680038096,4070.4528938547055,59.24721381661084,55.348512483052296,3.8987013335585416,91.4685094225847,4172.681232712357,3806.807195022018,0.4426
2019-04-02,4879.8779296875,4905.95458984375,4155.31689453125,4156.91943359375,21315047816,-0.1,4973.02197265625,0.9852,4158.18310546875,4024.167618815104,86.11356964475225,4075.5517726047183,4194.979822444368,119.42804983964923,68.1644199543717,51.26362988527755,183.74375974190173,4391.655138298907,3656.680099331301,0.4426
2019-04-03,4973.02197265625,5307.00341796875,4876.62109375,4879.9580078125,22899891582,-0.1,4922.798828125,0.9852,4879.8779296875,4064.5497802734376,87.00557063562297,4142.0310466826095,4314.678614784657,172.64756810204744,89.06104958390685,83.5865185181406,246.4597648180105,4557.469309909458,3571.6302506374163,0.4426
2019-04-04,4922.798828125,5063.15966796875,4836.7939453125,4971.3076171875,18251810240,-0.1,5036.68115234375,0.9852,4973.02197265625,4098.763907877604,87.5857851771348,4199.865697159824,4408.235570683171,208.36987352334745,112.92281437179496,95.44705915155248,289.7514112986361,4678.266730474876,3519.261085280332,0.4426
2019-04-05,5036.68115234375,5053.509765625,4919.49169921875,4922.80615234375,16837325387,-0.1,5059.8173828125,0.9852,4922.798828125,4136.521858723959,89.03756199034656,4261.852027173448,4504.91950632326,243.06747914981224,138.95174732739844,104.1157318224138,333.92566127804616,4804.373181280051,3468.6705361678664,0.4426
2019-04-06,5059.8173828125,5205.82177734375,4992.22216796875,5036.79296875,16929795194,-0.1,5198.89697265625,0.9852,5036.68115234375,4174.799625651041,89.13205696682607,4320.960572035599,4590.288410398528,269.32783836292856,165.02696553450448,104.30087282842408,370.9987081970646,4916.797042045171,3432.802209256912,0.4426
2019-04-07,5198.89697265625,5235.1865234375,5050.412109375,5062.7939453125,16655416140,-0.1,5289.77099609375,0.9852,5059.8173828125,4218.058471679688,91.03531593290816,4385.992898007499,4683.920496899716,297.92759889221634,191.60709220604684,106.3205066861695,411.44415775749377,5040.946787194675,3395.1701561647,0.4426
2019-04-08,5289.77099609375,5318.83642578125,5148.2119140625,5199.83544921875,17154113634,-0.1,5204.95849609375,0.9852,5198.89697265625,4262.273714192708,95.26206975477766,4452.939423791666,4777.12826600649,324.18884221482404,218.12344220780227,106.06540000702176,452.36260136706335,5166.998916926835,3357.5485114585817,0.4426
2019-04-09,5204.95849609375,5289.91796875,5167.4189453125,5289.91796875,14722104361,-0.1,5324.5517578125,-0.9993,5289.77099609375,4304.052335611979,89.90757381627122,4508.644540258487,4842.94830140453,334.30376114604314,241.3595059954505,92.94425515059268,479.7304747761907,5263.513285164361,3344.591386059598,-0.54965
2019-04-10,5324.5517578125,5421.6513671875,5193.38232421875,5204.10546875,15504590933,-0.1,5064.48779296875,-0.9993,5204.95849609375,4351.363151041666,90.0225208259605,4569.082111929154,4917.041140851909,347.9590289227553,262.67941058091145,85.2796183418439,508.1849644389322,5367.733079919531,3334.993222163802,-0.54965
2019-04-11,5064.48779296875,5354.2255859375,5017.29638671875,5325.08154296875,16555616019,-0.1,5089.5390625,-0.9993,5324.5517578125,4389.874202473959,77.8336031986792,4605.778829043198,4939.725241177577,333.946412134379,276.93281089160496,57.01360124277403,517.2144744052378,5424.303151284434,3355.445253663483,-0.54965
2019-04-12,5089.5390625,5103.2744140625,4955.8525390625,5061.20068359375,13675206312,-0.1,5096.58642578125,0.9937,5064.48779296875,4429.301595052083,77.78121447635982,4641.612920410368,4962.7735213810265,321.1606009706584,285.77836890741565,35.382232063242725,524.1501592736874,5477.6019135994575,3381.001276504708,0.44685
2019-04-13,5096.58642578125,5127.1220703125,5061.58935546875,5088.85009765625,10823289598,-0.1,5167.72216796875,0.9937,5089.5390625,4468.375504557292,77.76578054207236,4675.314661548952,4983.360122057984,308.0454605090317,290.2317872277389,17.813673281292836,528.8822776318708,5526.140059821033,3410.61094929355,0.44685
2019-04-14,5167.72216796875,5184.01611328125,5053.568359375,5095.7587890625,10391952498,-0.1,5067.1083984375,0.9937,5096.58642578125,4508.6025390625,78.6722826180068,4711.789291654123,5011.723513736563,299.9342220824401,292.17227419867913,7.761947883760968,534.8153623409668,5578.233263744433,3438.9718143805667,0.44685
2019-04-15,5067.1083984375,5196.60693359375,5024.0693359375,5167.32177734375,12290155061,-0.1,5235.5595703125,0.9937,5167.72216796875,4542.54862467448,73.91465551330563,4738.1092254899295,5020.244265229016,282.1350397390861,290.1648273067605,-8.029787567674418,536.9347480974509,5616.418120869381,3468.6791284795777,0.44685
2019-04-16,5235.5595703125,5238.9453125,5055.19482421875,5066.57763671875,11618660197,-0.1,5251.93798828125,0.9937,5067.1083984375,4582.892976888021,63.20167111412683,4774.95739918049,5053.369696780321,278.4122975998307,287.8143213653745,-9.402023765543843,542.1694405523351,5667.2318579926905,3498.5540957833505,0.44685
2019-04-17,5251.93798828125,5274.275390625,5219.20556640625,5236.13525390625,12438480677,-0.1,5298.3857421875,0.9937,5235.5595703125,4623.540665690104,60.977982535779056,4810.289294669435,5083.91866470354,273.6293700341057,284.9773310991208,-11.347961065015111,545.1862443002957,5713.913154290695,3533.168177089513,0.44685
2019-04-18,5298.3857421875,5319.986328125,5250.5068359375,5251.48046875,13256489918,-0.1,5303.8125,-0.8526,5251.93798828125,4664.447184244792,64.82696140605182,4846.44458707818,5116.913599701073,270.4690126228925,282.0756674038752,-11.606654780982694,548.3435153763642,5761.134214997521,3567.760153492064,-0.4763
2019-04-19,5303.8125,5336.68017578125,5233.3349609375,5298.154296875,13780238655,-0.1,5337.88623046875,-0.8526,5298.3857421875,4704.991723632813,61.53305509329783,4880.323691739056,5145.667276670139,265.34358493108266,278.7292509093167,-13.385665978234044,549.178526072902,5803.348775778617,3606.6346714870087,-0.4763
2019-04-20,5337.88623046875,5358.49072265625,5295.8779296875,5304.16064453125,13169647522,-0.1,5314.53125,-0.9718,5303.8125,4748.610367838542,61.89294770348336,4914.2172131264415,5175.239423408387,261.02221028194526,275.1878427838424,-14.165632501897164,545.6179500950878,5839.8462680287175,3657.3744676483657,-0.5359
2019-04-21,5314.53125,5359.9248046875,5257.33935546875,5335.87890625,13731844223,-0.1,5399.365234375,-0.9718,5337.88623046875,4791.629134114583,55.4890138136824,4943.870104746706,5196.668935191712,252.7988304450064,270.71004031607526,-17.911209871068877,537.3277209667494,5866.284576048082,3716.973692181085,-0.5359
2019-04-22,5399.365234375,5422.6875,5280.27685546875,5312.49462890625,14601631648,-0.1,5572.3623046875,-0.9718,5314.53125,4837.080428059896,55.23230414963548,4977.610484719172,5227.852981219909,250.2424965007376,266.61653155300775,-16.37403505227013,528.7930997220244,5894.666627503944,3779.494228615847,-0.5359
2019-04-23,5572.3623046875,5633.80224609375,5389.40869140625,5399.36572265625,15867308108,-0.1,5464.86669921875,-0.9718,5399.365234375,4888.753564453125,66.1785011961172,5021.666175087196,5280.854415599539,259.1882405123424,265.1308733448747,-5.942632832532297,522.1142778866126,5932.98212022635,3844.5250086799,-0.5359
2019-04-24,5464.86669921875,5642.04443359375,5418.26318359375,5571.50830078125,17048033399,-0.1,5210.515625,-0.9718,5572.3623046875,4938.813435872396,56.24525952279014,5054.4958435413855,5309.163997694802,254.66815415341625,263.03832950658307,-8.370175353166815,501.90443682108327,5942.622309514562,3935.004562230229,-0.5359
2019-04-25,5210.515625,5542.23828125,5181.3388671875,5466.5244140625,15330283408,-0.1,5279.34814453125,-0.9718,5464.86669921875,4979.661263020834,56.5327560709753,5066.052864390172,5293.987324972524,227.93446058235256,256.017555721737,-28.0830951393844,470.4910734908991,5920.643410002632,4038.679116039036,-0.5359
2019-04-26,5279.34814453125,5383.63427734375,5177.36865234375,5210.3046875,16812108040,-0.1,5268.291015625,-0.9718,5210.515625,5019.403995768229,58.171282701085374,5081.852514770992,5291.735143366174,209.88262859518272,246.79057029642613,-36.90794170124343,441.9859307089606,5903.37585718615,4135.432134350308,-0.5359
2019-04-27,5268.291015625,5310.75,5233.6357421875,5279.47119140625,13111274675,-0.1,5285.13916015625,-0.9718,5279.34814453125,5059.376790364583,57.36645214323032,5095.662774093511,5288.128354482917,192.4655803894057,235.92557231502207,-43.45999192561641,405.8257355942568,5871.028261553097,4247.725319176069,-0.5359
2019-04-28,5285.13916015625,5326.23193359375,5255.68359375,5271.74658203125,12819992056,-0.1,5247.3525390625,-0.9718,5268.291015625,5098.935611979166,55.28352214302664,5109.69806195001,5287.66847843266,177.97041648264985,224.3345411485477,-46.364124665897805,364.6745152198151,5828.2846424187965,4369.586581539536,-0.5359
2019-04-29,5247.3525390625,5311.27490234375,5216.48779296875,5284.8583984375,13735490672,-0.1,5350.7265625,-0.9718,5285.13916015625,5136.95869140625,58.59668652392419,5119.894689884269,5281.466026221866,161.57133633759713,211.7819001863576,-50.21056384876045,313.5273142477161,5764.013319901683,4509.904062910818,-0.5359
2019-04-30,5350.7265625,5363.25732421875,5224.18994140625,5247.72607421875,13878964574,-0.1,5402.697265625,-0.9718,5247.3525390625,5178.46943359375,55.85639853166689,5136.993347115063,5292.121493341579,155.12814622651513,200.45114939438912,-45.32300316787399,247.7888359156609,5674.047105425072,4682.891761762428,-0.5359
2019-05-01,5402.697265625,5418.00390625,5347.64599609375,5350.91455078125,13679528236,-0.1,5505.28369140625,-0.9718,5350.7265625,5219.953238932291,57.39850139341178,5156.67511885654,5309.13315061595,152.45803175941,190.85252586739333,-38.39449410798332,159.5518135565541,5539.056866045399,4900.849611819183,-0.5359
2019-05-02,5505.28369140625,5522.2626953125,5394.21728515625,5402.4228515625,14644460907,-0.1,5768.28955078125,-0.9718,5402.697265625,5240.80009765625,59.6232609624828,5182.497976082444,5339.310156891381,156.81218080893632,184.04445685570192,-27.232276046765605,154.35864649192263,5549.517390640095,4932.082804672405,-0.5359
2019-05-03,5768.28955078125,5865.8818359375,5490.20166015625,5505.55224609375,18720780006,-0.1,5831.16748046875,-0.9932,5505.28369140625,5267.309016927084,67.42789470077854,5225.889944578652,5405.306986720591,179.41704214193942,183.11897391294943,-3.7019317710100097,173.84391290406666,5614.996842735217,4919.62119111895,-0.5466
2019-05-04,5831.16748046875,5886.8935546875,5645.46923828125,5769.20263671875,17567780766,-0.1,5795.70849609375,-0.9932,5768.28955078125,5297.587972005208,68.11706221822108,5270.725317607548,5470.82398575877,200.0986681512213,186.51491276060383,13.583755390617483,190.11558359646756,5677.819139198143,4917.356804812273,-0.5466
